time;case;theta0;theta_dot0;u;tetha;theta_dot
10,5;1;-1,0899403083882957;-1,3143397836447095;0;-7,3521057286555305;-0,03193722724521024
11,0;1;-1,0899403083882957;-1,3143397836447095;0;-7,391707443427377;0,045801841222091036
11,5;1;-1,0899403083882957;-1,3143397836447095;0;-7,221905104808564;0,2625650091426565
12,0;1;-1,0899403083882957;-1,3143397836447095;0;-7,2205153931787285;0,2448941615317185
12,5;1;-1,0899403083882957;-1,3143397836447095;0;-7,010790645664567;0,3747490822107353
13,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,889419767031623;0,3628978275410515
13,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,704523547620956;0,3708990392804783
14,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,385022097454721;0,4814186932102581
14,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,247242143679018;0,39183914994522007
15,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,114396397333108;0,2958800352776534
15,5;1;-1,0899403083882957;-1,3143397836447095;0;-5,936811316966403;0,25832301208510444
16,0;1;-1,0899403083882957;-1,3143397836447095;0;-5,811372053782291;0,19509476581014068
16,5;1;-1,0899403083882957;-1,3143397836447095;0;-5,701446132710154;0,15334332338833834
17,0;1;-1,0899403083882957;-1,3143397836447095;0;-5,745818517839102;0,0016708049592508503
17,5;1;-1,0899403083882957;-1,3143397836447095;0;-5,698745700345876;-0,014662135789208657
18,0;1;-1,0899403083882957;-1,3143397836447095;0;-5,750448936324992;-0,08700797628610604
18,5;1;-1,0899403083882957;-1,3143397836447095;0;-5,793806487008795;-0,11116359492159814
19,0;1;-1,0899403083882957;-1,3143397836447095;0;-5,868620003832484;-0,13160408779793126
19,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,038750128759838;-0,21825784373363127
20,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,174042819823321;-0,24834988224845714
20,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,302805414271362;-0,25885801168575023
21,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,30978532269287;-0,14339034370113202
21,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,362697375714889;-0,07783723993211582
22,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,472769781663097;-0,08116782589147256
22,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,5870880275382575;-0,10626142346531485
23,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,571171176704894;-0,022474349930344986
23,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,536066001507766;0,05708615139266933
24,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,542800819486861;0,07073229230259177
24,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,455067219959832;0,15575066104318852
25,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,557194903314953;0,030305079413822558
25,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,407303093984922;0,13960409867998155
26,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,35792656983774;0,1352450041445243
26,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,297627046960335;0,1332950811427343
27,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,252788161757535;0,11223658670956987
27,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,218585930490572;0,08147717710923066
28,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,318591598431976;-0,07826860277151543
28,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,070398559708293;0,11872863730088985
29,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,06562319659212;0,08321983204310789
29,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,122377286505039;-0,0013074228907727996
30,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,076011291098754;0,03043842997268721
30,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,081573816754753;0,023031962894329766
31,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,106325740557214;0,008119642879537446
31,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,168189732618777;-0,03390868235457643
32,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,202058418425229;-0,04015549949223918
32,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,291316839946295;-0,09655234992322034
33,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,218854133131501;0,011430941007942855
33,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,242975011696621;0,022817402272620455
34,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,324871293510629;-0,02587784008422754
34,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,307135726282184;0,0208541793414415
35,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,3920054448622645;-0,04069222809495846
35,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,368404435985986;-0,00040977415801873233
36,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,414111034209837;-0,03652516226509211
36,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,36195553904997;0,01823071807911015
37,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,338562715748184;0,03769419540793414
37,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,2890045018967315;0,0776060772563226
38,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,285359038824048;0,06707307873607429
38,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,3208327984386905;0,014337145301457844
39,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,279544812746888;0,036634812392664445
39,5;1;-1,0899403083882957;-1,3143397836447095;0;-6,3005734850767245;-0,0036919031457148185
40,0;1;-1,0899403083882957;-1,3143397836447095;0;-6,1293886529418735;0,14915072448712854
0,0;2;2,243994752564138;-0,801426697344335;0;2,190108649594578;-0,8553128003138948
0,5;2;2,243994752564138;-0,801426697344335;0;1,7820261124101409;-0,8931543853165245
1,0;2;2,243994752564138;-0,801426697344335;0;1,3289145113598213;-0,9626988158967649
1,5;2;2,243994752564138;-0,801426697344335;0;0,9252544567026632;-0,9460157701445507
2,0;2;2,243994752564138;-0,801426697344335;0;0,5282053935011222;-0,8760630438306041
2,5;2;2,243994752564138;-0,801426697344335;0;-0,00303821721883845;-0,902972057287721
3,0;2;2,243994752564138;-0,801426697344335;0;-0,34130430513938864;-0,7276909591844843
3,5;2;2,243994752564138;-0,801426697344335;0;-0,737372087817648;-0,636672165992876
4,0;2;2,243994752564138;-0,801426697344335;0;-0,9487497373334889;-0,41834540464417436
4,5;2;2,243994752564138;-0,801426697344335;0;-1,1550550112387017;-0,2750099346692478
5,0;2;2,243994752564138;-0,801426697344335;0;-1,300003524346658;-0,15619844367030808
5,5;2;2,243994752564138;-0,801426697344335;0;-1,3033291809625547;0,020035545883525914
6,0;2;2,243994752564138;-0,801426697344335;0;-1,3403377628616102;0,08178759883615372
6,5;2;2,243994752564138;-0,801426697344335;0;-1,2413903256474574;0,2040301590219512
7,0;2;2,243994752564138;-0,801426697344335;0;-1,0872745268589858;0,31321868950207493
7,5;2;2,243994752564138;-0,801426697344335;0;-0,8299993986414573;0,4632841415307697
8,0;2;2,243994752564138;-0,801426697344335;0;-0,7279768308293438;0,4010729612388588
8,5;2;2,243994752564138;-0,801426697344335;0;-0,3991789502253967;0,5177934948973932
9,0;2;2,243994752564138;-0,801426697344335;0;-0,25089982918797993;0,4187986671299805
9,5;2;2,243994752564138;-0,801426697344335;0;0,04492855799768331;0,4481568933518384
10,0;2;2,243994752564138;-0,801426697344335;0;0,2306956767517848;0,3668808699869792
10,5;2;2,243994752564138;-0,801426697344335;0;0,43771826446120676;0,3239544033880356
11,0;2;2,243994752564138;-0,801426697344335;0;0,5230460631639133;0,19126429337157191
11,5;2;2,243994752564138;-0,801426697344335;0;0,7150399802408295;0,20746038637461933
12,0;2;2,243994752564138;-0,801426697344335;0;0,64228454731896;0,007737822853593361
12,5;2;2,243994752564138;-0,801426697344335;0;0,6930817406510476;-0,01731311938999295
13,0;2;2,243994752564138;-0,801426697344335;0;0,5865632528136016;-0,15030960210450656
13,5;2;2,243994752564138;-0,801426697344335;0;0,49249971754789046;-0,2244889120438697
14,0;2;2,243994752564138;-0,801426697344335;0;0,5021769111800907;-0,15341194008396575
14,5;2;2,243994752564138;-0,801426697344335;0;0,31967170575718995;-0,2398970483786087
15,0;2;2,243994752564138;-0,801426697344335;0;0,14483459368985527;-0,29277283838097623
15,5;2;2,243994752564138;-0,801426697344335;0;0,04688023764994771;-0,2523965149958766
16,0;2;2,243994752564138;-0,801426697344335;0;-0,05624259922976778;-0,21102270753411434
16,5;2;2,243994752564138;-0,801426697344335;0;-0,11864037316578861;-0,13252773776499538
17,0;2;2,243994752564138;-0,801426697344335;0;-0,2750888648286024;-0,16056266205470374
17,5;2;2,243994752564138;-0,801426697344335;0;-0,2785491897555709;-0,05561022855087295
18,0;2;2,243994752564138;-0,801426697344335;0;-0,32176247234931965;-0,015380991827537771
18,5;2;2,243994752564138;-0,801426697344335;0;-0,3039837257809743;0,05843924374220947
19,0;2;2,243994752564138;-0,801426697344335;0;-0,27340173324927664;0,11686508865587605
19,5;2;2,243994752564138;-0,801426697344335;0;-0,304446792900664;0,08613487531160628
20,0;2;2,243994752564138;-0,801426697344335;0;-0,27861447483893337;0,0872480779629385
20,5;2;2,243994752564138;-0,801426697344335;0;-0,23667695549793394;0,08363131859184224
21,0;2;2,243994752564138;-0,801426697344335;0;-0,07504394276644547;0,1835442336409703
21,5;2;2,243994752564138;-0,801426697344335;0;0,02777976353709731;0,2138807215281347
22,0;2;2,243994752564138;-0,801426697344335;0;0,051271424066043285;0,15970805682661418
22,5;2;2,243994752564138;-0,801426697344335;0;0,04192294502339303;0,07304008417259869
23,0;2;2,243994752564138;-0,801426697344335;0;0,1307108325199152;0,08980328000906289
23,5;2;2,243994752564138;-0,801426697344335;0;0,20497841628175406;0,10170112190061764
24,0;2;2,243994752564138;-0,801426697344335;0;0,2041844167381713;0,051267494226527835
24,5;2;2,243994752564138;-0,801426697344335;0;0,2675598347265128;0,07951666085247527
25,0;2;2,243994752564138;-0,801426697344335;0;0,11516931302778058;-0,0925642185923486
25,5;2;2,243994752564138;-0,801426697344335;0;0,19445916848624006;-0,017631342646386192
26,0;2;2,243994752564138;-0,801426697344335;0;0,15941262193493874;-0,04293398110725437
26,5;2;2,243994752564138;-0,801426697344335;0;0,12817416254420919;-0,052348293032156115
27,0;2;2,243994752564138;-0,801426697344335;0;0,08091887537785616;-0,06820209689574822
27,5;2;2,243994752564138;-0,801426697344335;0;0,028503153209789796;-0,08252948904464569
28,0;2;2,243994752564138;-0,801426697344335;0;-0,14740881369767658;-0,21677927713951928
28,5;2;2,243994752564138;-0,801426697344335;0;0,039404174794300216;0,012250191879255419
29,0;2;2,243994752564138;-0,801426697344335;0;-0,00019952493920905728;0,012563165532737224
29,5;2;2,243994752564138;-0,801426697344335;0;-0,0829913728606378;-0,03499170964020417
30,0;2;2,243994752564138;-0,801426697344335;0;-0,04442931033693934;0,03236669708016547
30,5;2;2,243994752564138;-0,801426697344335;0;-0,04081071264336996;0,05708678994374468
31,0;2;2,243994752564138;-0,801426697344335;0;-0,04155683157335497;0,06906192184374615
31,5;2;2,243994752564138;-0,801426697344335;0;-0,06756615730098514;0,04740123950791206
32,0;2;2,243994752564138;-0,801426697344335;0;-0,05715895225527694;0,054327016441571827
32,5;2;2,243994752564138;-0,801426697344335;0;-0,09734743060366821;0,0037631357938184076
33,0;2;2,243994752564138;-0,801426697344335;0;0,025381825777319365;0,1105215589248652
33,5;2;2,243994752564138;-0,801426697344335;0;0,049169572484922285;0,11435592481168923
34,0;2;2,243994752564138;-0,801426697344335;0;0,009920108211985556;0,052834705768700356
34,5;2;2,243994752564138;-0,801426697344335;0;0,06285223729158179;0,08284579720195359
35,0;2;2,243994752564138;-0,801426697344335;0;0,004280129507233242;0,002230634087155431
35,5;2;2,243994752564138;-0,801426697344335;0;0,04437228436192989;0,022481373068348815
36,0;2;2,243994752564138;-0,801426697344335;0;0,0051616744685654345;-0,0332326881608234
36,5;2;2,243994752564138;-0,801426697344335;0;0,05435142470275435;0,0035472024817656215
37,0;2;2,243994752564138;-0,801426697344335;0;0,06645918681856423;0,00769337043738613
37,5;2;2,243994752564138;-0,801426697344335;0;0,09789852999010848;0,03572019080089159
38,0;2;2,243994752564138;-0,801426697344335;0;0,07839578538876038;0,01718154460201529
38,5;2;2,243994752564138;-0,801426697344335;0;0,016763903419654894;-0,039587938002925
39,0;2;2,243994752564138;-0,801426697344335;0;0,030853486506870354;-0,017464533517750274
39,5;2;2,243994752564138;-0,801426697344335;0;-0,016519266026275348;-0,054436569268186435
40,0;2;2,243994752564138;-0,801426697344335;0;0,13080723196464833;0,10475475805168324
0,0;3;-1,2181685799633892;0,03205706789377327;0;-1,2720546829329489;-0,021829035075786457
0,5;3;-1,2181685799633892;0,03205706789377327;0;-1,2242207319444782;0,09825726053620604
1,0;3;-1,2181685799633892;0,03205706789377327;0;-1,142699776178501;0,18129030902129534
1,5;3;-1,2181685799633892;0,03205706789377327;0;-0,9423076608393484;0,31795770312566596
2,0;3;-1,2181685799633892;0,03205706789377327;0;-0,6895793299771762;0,44790581091176107
2,5;3;-1,2181685799633892;0,03205706789377327;0;-0,5596825987476474;0,403812683866048
3,0;3;-1,2181685799633892;0,03205706789377327;0;-0,26537391356454026;0,4836695447804705
3,5;3;-1,2181685799633892;0,03205706789377327;0;-0,09344795632971781;0,4146680079652958
4,0;3;-1,2181685799633892;0,03205706789377327;0;0,17116938214667876;0,4286074682167837
4,5;3;-1,2181685799633892;0,03205706789377327;0;0,33242532774077743;0,34654792077130525
5,0;3;-1,2181685799633892;0,03205706789377327;0;0,44080741897169745;0,23425429185562985
5,5;3;-1,2181685799633892;0,03205706789377327;0;0,5760289457929435;0,18362002795914278
6,0;3;-1,2181685799633892;0,03205706789377327;0;0,5664562156669961;0,031379868021897434
6,5;3;-1,2181685799633892;0,03205706789377327;0;0,5900811702260598;-0,040603607444366585
7,0;3;-1,2181685799633892;0,03205706789377327;0;0,5781654577411097;-0,10103236900802061
7,5;3;-1,2181685799633892;0,03205706789377327;0;0,5919200189943562;-0,0902265016601912
8,0;3;-1,2181685799633892;0,03205706789377327;0;0,39035504213673744;-0,25280419148700695
8,5;3;-1,2181685799633892;0,03205706789377327;0;0,37633876020374557;-0,19182614176078774
9,0;3;-1,2181685799633892;0,03205706789377327;0;0,16559701389178444;-0,2994442474833696
9,5;3;-1,2181685799633892;0,03205706789377327;0;0,10972809216802548;-0,23243860529296206
10,0;3;-1,2181685799633892;0,03205706789377327;0;-0,026736432552045414;-0,2357050489746656
10,5;3;-1,2181685799633892;0,03205706789377327;0;-0,09468774889936975;-0,169554089381527
11,0;3;-1,2181685799633892;0,03205706789377327;0;-0,22480035513172192;-0,1733417993558531
11,5;3;-1,2181685799633892;0,03205706789377327;0;-0,18108193989636118;-0,01889018473725064
12,0;3;-1,2181685799633892;0,03205706789377327;0;-0,3320493461310286;-0,08045252205539369
12,5;3;-1,2181685799633892;0,03205706789377327;0;-0,29181180831738385;0,024511264209416295
13,0;3;-1,2181685799633892;0,03205706789377327;0;-0,34772514835919427;0,007133176181029582
13,5;3;-1,2181685799633892;0,03205706789377327;0;-0,3381842292320911;0,02891092500151217
14,0;3;-1,2181685799633892;0,03205706789377327;0;-0,18271759017850425;0,1719658645304954
14,5;3;-1,2181685799633892;0,03205706789377327;0;-0,18991451017971667;0,13100553211206065
15,0;3;-1,2181685799633892;0,03205706789377327;0;-0,17349987487374247;0,09633109382533511
15,5;3;-1,2181685799633892;0,03205706789377327;0;-0,0779657978266687;0,1282742830171783
16,0;3;-1,2181685799633892;0,03205706789377327;0;0,001985696261274719;0,13729870534543714
16,5;3;-1,2181685799633892;0,03205706789377327;0;0,10165837197398221;0,1640240893654756
17,0;3;-1,2181685799633892;0,03205706789377327;0;0,07784376406438775;0,07009693196617997
17,5;3;-1,2181685799633892;0,03205706789377327;0;0,1713052956926735;0,10075915629241322
18,0;3;-1,2181685799633892;0,03205706789377327;0;0,1865573091664148;0,06388478976817778
18,5;3;-1,2181685799633892;0,03205706789377327;0;0,22501220269987607;0,06305270655714455
19,0;3;-1,2181685799633892;0,03205706789377327;0;0,24066748230517443;0,053562722082139365
19,5;3;-1,2181685799633892;0,03205706789377327;0;0,16314602315725724;-0,0345789310179883
20,0;3;-1,2181685799633892;0,03205706789377327;0;0,11678805441584493;-0,07775360452208677
20,5;3;-1,2181685799633892;0,03205706789377327;0;0,06805783005614474;-0,11111041377892573
21,0;3;-1,2181685799633892;0,03205706789377327;0;0,12797915621160935;-0,02571207604084022
21,5;3;-1,2181685799633892;0,03205706789377327;0;0,12573484145960045;0,005060465867918737
22,0;3;-1,2181685799633892;0,03205706789377327;0;0,047845513920431765;-0,035130777506120876
22,5;3;-1,2181685799633892;0,03205706789377327;0;-0,05309873723640359;-0,09657746091670408
23,0;3;-1,2181685799633892;0,03205706789377327;0;-0,04106978512690908;-0,04602430855091189
23,5;3;-1,2181685799633892;0,03205706789377327;0;-0,024987256500302854;0,005208731255966027
24,0;3;-1,2181685799633892;0,03205706789377327;0;-0,06349568575222583;-0,0034177831218378425
24,5;3;-1,2181685799633892;0,03205706789377327;0;-0,017065157075586992;0,06616778586523323
25,0;3;-1,2181685799633892;0,03205706789377327;0;-0,16640022213647104;-0,067661904098335
25,5;3;-1,2181685799633892;0,03205706789377327;0;-0,06611595056077899;0,04025108362872236
26,0;3;-1,2181685799633892;0,03205706789377327;0;-0,06533106093794365;0,041095227868696
26,5;3;-1,2181685799633892;0,03205706789377327;0;-0,049616246613523984;0,04996769558356686
27,0;3;-1,2181685799633892;0,03205706789377327;0;-0,04288460358274359;0,04401980760646254
27,5;3;-1,2181685799633892;0,03205706789377327;0;-0,038452776137070745;0,03135440833025415
28,0;3;-1,2181685799633892;0,03205706789377327;0;-0,15858407842517735;-0,1087557599674086
28,5;3;-1,2181685799633892;0,03205706789377327;0;0,07945371212923028;0,10798527254574752
29,0;3;-1,2181685799633892;0,03205706789377327;0;0,08356665044914952;0,09097539016251846
29,5;3;-1,2181685799633892;0,03205706789377327;0;0,03487685901369386;0,022654519024195026
30,0;3;-1,2181685799633892;0,03205706789377327;0;0,09667030507375776;0,06750080219149754
30,5;3;-1,2181685799633892;0,03205706789377327;0;0,11214906872514935;0,06958200395790409
31,0;3;-1,2181685799633892;0,03205706789377327;0;0,11221469403745851;0,06027743056774559
31,5;3;-1,2181685799633892;0,03205706789377327;0;0,07700363996222592;0,019914302994497986
32,0;3;-1,2181685799633892;0,03205706789377327;0;0,06972060131689807;0,01168105468104975
32,5;3;-1,2181685799633892;0,03205706789377327;0;0,005288898451297659;-0,04980727602254855
